case_type,image,label,source_image,source_label,box_count
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0037_kaggle_drone_object_detection_train_video17_998.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0037_kaggle_drone_object_detection_train_video17_998.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video17_998.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video17_998.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0038_kaggle_drone_object_detection_train_video16_389.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0038_kaggle_drone_object_detection_train_video16_389.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_389.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_389.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0039_kaggle_drone_object_detection_train_video18_2113.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0039_kaggle_drone_object_detection_train_video18_2113.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_2113.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_2113.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0040_kaggle_drone_object_detection_train_video16_734.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0040_kaggle_drone_object_detection_train_video16_734.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_734.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_734.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0041_kaggle_drone_object_detection_train_video18_1969.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0041_kaggle_drone_object_detection_train_video18_1969.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1969.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1969.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0042_kaggle_drone_object_detection_train_video18_2548.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0042_kaggle_drone_object_detection_train_video18_2548.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_2548.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_2548.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0043_kaggle_drone_object_detection_train_video16_650.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0043_kaggle_drone_object_detection_train_video16_650.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_650.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_650.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0044_kaggle_drone_object_detection_train_video16_573.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0044_kaggle_drone_object_detection_train_video16_573.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_573.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_573.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0045_kaggle_drone_object_detection_train_video67.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0045_kaggle_drone_object_detection_train_video67.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video67.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video67.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0046_kaggle_drone_object_detection_train_video18_2127.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0046_kaggle_drone_object_detection_train_video18_2127.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_2127.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_2127.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0047_kaggle_drone_object_detection_train_293.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0047_kaggle_drone_object_detection_train_293.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_293.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_293.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0048_kaggle_drone_object_detection_train_video18_1178.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0048_kaggle_drone_object_detection_train_video18_1178.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1178.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1178.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0049_kaggle_drone_object_detection_train_video18_1703.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0049_kaggle_drone_object_detection_train_video18_1703.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1703.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1703.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0050_kaggle_drone_object_detection_train_video18_1100.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0050_kaggle_drone_object_detection_train_video18_1100.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1100.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1100.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0051_kaggle_drone_object_detection_train_video15_97.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0051_kaggle_drone_object_detection_train_video15_97.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video15_97.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video15_97.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0052_kaggle_drone_object_detection_train_video18_2414.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0052_kaggle_drone_object_detection_train_video18_2414.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_2414.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_2414.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0053_kaggle_drone_object_detection_train_video18_1273.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0053_kaggle_drone_object_detection_train_video18_1273.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_1273.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_1273.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0054_kaggle_drone_object_detection_train_video18_2108.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0054_kaggle_drone_object_detection_train_video18_2108.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video18_2108.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video18_2108.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0055_kaggle_drone_object_detection_train_video19_2637.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0055_kaggle_drone_object_detection_train_video19_2637.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video19_2637.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video19_2637.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0056_kaggle_drone_object_detection_train_276.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0056_kaggle_drone_object_detection_train_276.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_276.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_276.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0057_kaggle_drone_object_detection_train_video17_134.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0057_kaggle_drone_object_detection_train_video17_134.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video17_134.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video17_134.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0058_kaggle_drone_object_detection_train_video17_753.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0058_kaggle_drone_object_detection_train_video17_753.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video17_753.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video17_753.txt,1
near_zoom,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/images/train_hard/near_zoom_0059_kaggle_drone_object_detection_train_video16_238.jpg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class_hard_v2/labels/train_hard/near_zoom_0059_kaggle_drone_object_detection_train_video16_238.txt,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/images/train/kaggle_drone_object_detection_train_video16_238.jpeg,C:/Users/Tony/Desktop/eclipse-workspace-codex/eclipse-workspace/Thesis Project/datasets/drone_single_class/labels/train/kaggle_drone_object_detection_train_video16_238.txt,1
